"Dataset","Site","River","Year","Month","Julian_Day","Temperature","Conductivity","Larval_Length","Membrane_Ave","Membrane_SD","Membrane_CV","Yolk_to_Membrane_Ratio","Yolk_Ave","Yolk_SD","Yolk_CV","Egg_Stage","Compact_Diffuse","Pigment","Sticky_Debris","Deflated","Genus","Common_Name","Family_ACGC","Genus_ACGC","Common_Name_ACGC"
"original","UPE","IAR",2014,5,148,24.3,612,0,1.461397,0.281597972,0.192690947,0.629456951,0.9198865,0.051054923,0.055501329,"5","C","N","Y","Y","Notropis","Emerald Shiner","Cyprinidae","Notropis","Emerald Shiner"
"original","MTH","IAR",2014,6,172,26.3,473,0,3.395876,0.451167706,0.132857533,0.42824046,1.4542515,0.177573514,0.122106468,"6","C","N","N","Y","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"original","CON","CDR",2015,7,201,28.6,486,2.508377,1.84147225,0.051659897,0.028053584,0.459885439,0.846866275,0.147623273,0.1743171,"8","C","N","Y","Y","Notropis","Emerald Shiner","Cyprinidae","Notropis","Emerald Shiner"
"original","UPE","IAR",2014,5,148,24.3,612,0,1.316546,0.243967254,0.185308568,0.761432263,1.0024606,0.137893506,0.137555038,"4","C","N","Y","Y","Notropis","Emerald Shiner","Cyprinidae","Notropis","Emerald Shiner"
"original","MTH","IAR",2014,6,172,26.3,473,4.257419,3.8593185,0.620467992,0.160771388,0.349679807,1.34952575,0.216074363,0.16011133,"8","C","N","N","Y","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"original","CON","CDR",2015,7,201,28.6,486,3.006802,2.94229575,0.524666184,0.178318643,0.383587153,1.12862685,0.226556285,0.200736218,"7","C","N","Y","Y","Macrhybopsis","Silver Chub","Cyprinidae","Macrhybopsis","Silver Chub"
"original","DND","UMR",2014,5,147,19.9,332,0,2.88903025,0.251028755,0.086890317,0.558701142,1.6141045,0.089923127,0.055710846,"4","C","N","N","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"original","DND","UMR",2014,5,147,19.9,332,0,2.2079925,0.45039402,0.203983492,1,2.2079925,0.45039402,0.203983492,"D","D","N","Y","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"original","DND","UMR",2014,6,155,24.5,310,0,2.31085,0.205440775,0.088902687,0.683268278,1.5789305,0.124170255,0.078642002,"4","C","N","Y","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"original","DND","UMR",2014,5,147,19.9,332,0,2.55553775,0.587120418,0.229744373,1,2.55553775,0.587120418,0.229744373,"D","D","N","Y","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"original","MTH","IAR",2014,6,172,26.3,473,3.585108,3.04093925,0.768898288,0.252848947,0.420780816,1.2795689,0.244763335,0.19128578,"8","C","N","N","Y","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"original","DND","UMR",2014,5,147,19.9,332,0,1.754886825,0.575273714,0.32781243,0.85837883,1.5063577,0.671137487,0.445536599,"BROKEN","C","N","Y","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"original","KQA","DSM",2014,5,125,17,503,0,3.1101095,0.1494228,0.048044225,0.785624509,2.44337825,0.098554903,0.040335508,"D","D","N","Y","N","Hiodon","Goldeye","Hiodontidae","Hiodon","Goldeye"
"original","MTH","DSM",2015,4,114,14.1,661,0,2.05787725,0.146458562,0.071169727,0.500027553,1.028995325,0.11920865,0.115849555,"4","C","Y","N","Y","Carpiodes","River Carpsucker","Catostomidae","Carpiodes","River Carpsucker"
"original","DND","UMR",2014,5,147,19.9,332,0,1.94999125,0.62504587,0.320537782,0.833127456,1.62459125,0.350206144,0.215565696,"4","C","N","Y","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"original","MTH","DSM",2015,5,151,19.2,674,0,3.56497925,0.182357999,0.051152612,0.408858411,1.45757175,0.286540547,0.19658761,"3","C","N","N","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"original","MTH","SKK",2014,6,172,24.9,373,0,1.57945675,0.020410798,0.01292267,0.743442009,1.1742345,0.093857015,0.079930384,"6","C","Y","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"original","KQA","DSM",2015,5,131,20,668,0,1.564337,0.042379302,0.027090903,0.729592313,1.14132825,0.122891931,0.107674484,"3","C","Y","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"original","EDD","DSM",2015,6,161,23.1,654,0,1.30642525,0.128030093,0.09800032,0.648698002,0.84747545,0.032303171,0.03811694,"4","C","N","N","Y","Notropis","Emerald Shiner","Cyprinidae","Notropis","Emerald Shiner"
"original","DND","UMR",2014,5,147,19.9,332,0,2.9956395,0.431189436,0.143939027,0.522905877,1.5664375,0.224717687,0.143457806,"4","C","N","N","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"original","DND","UMR",2014,5,147,19.9,332,0,2.485218,0.100942693,0.040617239,0.654359094,1.626225,0.274803287,0.168982328,"4","C","N","N","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"original","MTH","DSM",2015,5,151,19.2,674,0,3.364575,0.23603546,0.070153128,0.664818068,2.23683025,0.501293187,0.22410873,"D","D","N","N","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"original","DND","UMR",2014,5,147,19.9,332,0,3.12413025,0.165107354,0.052849062,0.445767666,1.39263625,0.043956152,0.031563269,"5","C","N","N","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"original","UPI","UMR",2014,6,172,25.1,340,3.025808,1.792354,0.375127087,0.209292967,0.834714627,1.4961041,0.542731777,0.362763378,"8","C","N","Y","Y","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"original","UPI","UMR",2014,6,172,25.1,340,3.731692,2.63763075,0.796647227,0.302031369,0.550505961,1.45203145,0.284537145,0.195957977,"7","C","N","N","Y","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"original","MTH","DSM",2015,5,151,19.2,674,0,3.911391,0.508354337,0.12996766,0.399939242,1.56431875,0.161013676,0.102928943,"3","C","N","N","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"original","MTH","SKK",2014,6,172,24.9,373,0,1.44456975,0.024203475,0.016754798,0.740657383,1.06993125,0.04161152,0.03889177,"4","C","Y","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"original","MTH","SKK",2014,6,172,24.9,373,0,1.66425075,0.007408541,0.004451578,0.698287503,1.1621255,0.039343438,0.033854724,"4","C","Y","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"original","MTH","SKK",2014,6,172,24.9,373,0,1.5539705,0.012542657,0.008071361,0.65724108,1.02133325,0.019425742,0.019019984,"4","C","Y","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"original","DNE","IAR",2015,5,144,18.3,526,0,1.25967025,0.126666614,0.100555375,0.895529723,1.12807215,0.11361551,0.100716528,"4","C","N","N","Y","Notropis","Shiner sp.","Cyprinidae","Notropis","Shiner sp."
"original","MTH","SKK",2014,6,172,24.9,373,0,1.73967425,0.00532424,0.003060481,0.658823627,1.1461385,0.072520276,0.063273571,"5","C","Y","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"original","CON","CDR",2015,5,144,18.4,561,0,2.4265575,0.306984687,0.12651037,0.437306246,1.06114875,0.047777131,0.045023971,"5","C","N","N","Y","Notropis","Emerald Shiner","Cyprinidae","Notropis","Emerald Shiner"
"original","MTH","SKK",2014,6,172,24.9,373,0,1.49433775,0.020248571,0.013550197,0.761223358,1.1375248,0.046154577,0.040574568,"5","C","Y","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"original","UPI","UMR",2014,6,172,25.1,340,4.054596,2.59526975,0.827887315,0.318998561,0.910518733,2.363041725,1.37677268,0.582627325,"7","C","N","Y","Y","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"original","EDD","DSM",2015,6,161,23.1,654,0,4.04679325,0.207501193,0.051275462,0.917092132,3.71128225,0.132749898,0.035769281,"D","D","N","N","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"original","UPI","UMR",2014,6,172,25.1,340,4.231395,2.95399625,0.414093874,0.140180907,0.588788451,1.739278875,0.773213093,0.444559584,"7","C","N","Y","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"original","DND","UMR",2014,5,147,19.9,332,0,2.45550975,0.336917975,0.137208974,0.702146062,1.7241265,0.199670703,0.115809776,"4","C","N","N","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"original","MTH","DSM",2015,5,151,19.2,674,0,3.4572785,0.13628717,0.039420362,0.390690177,1.35072475,0.152221867,0.112696437,"3","C","N","N","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"original","MTH","DSM",2015,5,151,19.2,674,0,3.61130375,0.663898322,0.183838959,0.562935962,2.03293275,0.197433745,0.097117696,"4","C","N","N","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"original","MTH","SKK",2014,6,172,24.9,373,0,1.51505475,0.027093975,0.017883166,0.757303424,1.14735615,0.196140055,0.170949583,"1","C","N","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"original","DND","UMR",2014,5,147,19.9,332,0,3.22205225,0.205195173,0.06368462,0.484391974,1.56073625,0.023801825,0.015250383,"4","C","N","N","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"original","MTH","SKK",2014,6,172,24.9,373,0,1.65639825,0.020095964,0.012132326,0.774202702,1.282388,0.12696884,0.099009691,"6","C","Y","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"original","DND","UMR",2014,6,155,24.5,310,0,2.3546095,0.203565908,0.086454212,0.620383125,1.46076,0.11455883,0.078424129,"5","C","N","N","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"original","DNE","IAR",2015,5,144,18.3,526,0,1.5612605,0.123152398,0.078880109,0.641418745,1.00142175,0.060137839,0.06005246,"4","C","N","Y","Y","Notropis","Shiner sp.","Cyprinidae","Notropis","Shiner sp."
"original","DND","UMR",2014,5,147,19.9,332,0,2.2534735,0.124131197,0.055084383,0.910983644,2.0528775,0.261557805,0.127410333,"1","C","N","Y","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"original","UPC","SKK",2014,6,156,24.2,582,0,1.34973475,0.018014395,0.013346619,0.795163087,1.07325925,0.025104227,0.023390646,"5","C","Y","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"original","DND","UMR",2014,5,147,19.9,332,0,1.868173,0.35440433,0.189706376,0.941257314,1.7584315,0.419024486,0.23829446,"BROKEN","C","N","Y","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"original","MTH","SKK",2014,6,172,24.9,373,0,1.6085765,0.0243634,0.015145938,0.637316752,1.02517275,0.060086982,0.058611568,"4","C","Y","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"original","UPS","UMR",2014,6,172,25.1,340,0,1.60820425,0.03141944,0.019536971,0.732303888,1.177694225,0.165677829,0.140679835,"4","C","Y","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"original","MTH","SKK",2014,6,172,24.9,373,0,1.552485,0.008628585,0.005557918,0.751237854,1.1662855,0.119366205,0.102347328,"4","C","Y","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"original","DND","UMR",2014,5,147,19.9,332,0,3.115947,0.199832327,0.064132133,0.427404654,1.33177025,0.143549363,0.107788384,"4","C","N","N","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"original","MTH","SKK",2014,6,172,24.9,373,0,4.7132635,0.110294496,0.023400876,0.286848502,1.351992575,0.075139904,0.055577158,"4","C","N","N","Y","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"original","DND","UMR",2014,6,155,24.5,310,0,2.11738975,0.150891298,0.071262883,0.692562151,1.466424,0.159446677,0.108731633,"4","C","N","Y","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"original","EDD","DSM",2015,6,161,23.1,654,0,1.504408,0.24042301,0.159812371,0.716487648,1.07788975,0.094386724,0.087566213,"4","C","N","N","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"original","DNE","IAR",2015,5,144,18.3,526,0,1.211293,0.06175457,0.050982355,0.835797264,1.012395375,0.065989228,0.065181281,"4","C","N","Y","Y","Notropis","Shiner sp.","Cyprinidae","Notropis","Shiner sp."
"original","MTH","SKK",2014,6,172,24.9,373,0,1.533844,0.023826492,0.015533843,0.766502004,1.1756945,0.113363121,0.09642226,"4","C","Y","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"original","MTH","SKK",2014,6,172,24.9,373,0,1.48673925,0.018305094,0.012312242,0.648233744,0.96375455,0.095148764,0.098727175,"4","C","Y","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"original","MTH","SKK",2014,6,172,24.9,373,0,1.473001,0.02576795,0.017493505,0.773363188,1.13916475,0.111082744,0.097512449,"4","C","Y","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"original","MTH","SKK",2014,6,172,24.9,373,0,1.42128075,0.173810617,0.122291544,0.829596123,1.179089,0.058381286,0.049513893,"4","C","Y","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"original","MTH","SKK",2014,6,172,24.9,373,0,1.56438125,0.033534,0.021435951,0.706502171,1.10523875,0.064145509,0.058037695,"4","C","Y","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"original","UPS","UMR",2014,6,172,25.1,340,0,3.2073715,0.487259881,0.151918754,0.421786033,1.3528245,0.042311571,0.031276467,"4","C","N","N","Y","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"original","UPD","UMR",2014,5,147,19.9,328,0,1.98197525,0.158501237,0.07997135,0.873885156,1.73201875,0.140128326,0.080904624,"5","C","N","Y","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"original","UPD","UMR",2014,5,147,19.9,328,0,1.87372375,0.392949639,0.209715887,1,1.87372375,0.392949639,0.209715887,"D","D","Y","Y","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"original","MTH","SKK",2014,6,172,24.9,373,0,1.441505,0.006327772,0.004389699,0.7296256,1.05175895,0.049049984,0.046636146,"6","C","Y","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"original","MTH","SKK",2014,6,172,24.9,373,0,1.68285475,0.096902537,0.057582235,0.618089306,1.040154525,0.051344692,0.049362562,"5","C","Y","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"original","DNI","UMR",2014,6,172,25.4,393,0,3.6096075,0.768435013,0.212886031,0.451741637,1.63061,0.255096533,0.156442395,"6","C","N","N","Y","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"original","DNE","IAR",2015,5,144,18.3,526,0,1.612516,0.121238184,0.075185725,0.611974114,0.98681805,0.087513698,0.088682709,"4","C","N","Y","Y","Notropis","Shiner sp.","Cyprinidae","Notropis","Shiner sp."
"original","DNI","UMR",2014,7,201,24.7,476,0,1.31482625,0.016968766,0.01290571,0.856548917,1.126213,0.028605665,0.025399872,"5","C","Y","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"original","DNI","UMR",2014,6,172,25.4,393,0,2.978237,0.664463722,0.223106396,0.527848522,1.572058,0.292186166,0.185862205,"6","C","N","N","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"original","MTH","SKK",2014,6,172,24.9,373,0,1.53677225,0.03001004,0.019527969,0.643221011,0.9884842,0.091209504,0.092272091,"6","C","Y","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"original","MTH","SKK",2014,6,172,24.9,373,0,1.55066705,0.0151823,0.009790819,0.69371802,1.075725675,0.096961698,0.090136083,"4","C","Y","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"original","MTH","DSM",2015,5,151,19.2,674,0,4.1813575,0.08357667,0.019987927,0.350477088,1.46547,0.16011709,0.109259889,"3","C","N","N","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"original","MTH","SKK",2014,6,172,24.9,373,0,1.2766635,0.070373336,0.055122854,0.922579266,1.177823275,0.05465492,0.046403328,"4","C","N","N","Y","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"original","MTH","SKK",2014,6,172,24.9,373,0,1.54789875,0.006096005,0.003938246,0.763777928,1.1822509,0.209794496,0.177453446,"5","C","Y","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"original","DNI","UMR",2014,6,172,25.4,393,0,4.19353075,0.524999295,0.125192666,0.916445826,3.84314375,0.668438449,0.173930119,"4","C","N","N","Y","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"original","UPD","UMR",2014,5,147,19.9,328,0,1.71520525,0.080934359,0.047186399,0.961709976,1.64953,0.04744793,0.028764515,"4","C","N","N","N","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"original","MTH","SKK",2014,6,172,24.9,373,0,1.56496725,0.018695157,0.011946037,0.727732114,1.138876925,0.095441104,0.083802825,"4","C","N","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"original","UPD","UMR",2014,5,147,19.9,328,0,1.98722575,0.296144044,0.149023856,0.814891061,1.6193725,0.183938828,0.113586484,"4","C","N","Y","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"original","DNI","UMR",2014,6,172,25.4,393,0,2.29118725,0.152463623,0.066543502,0.631144192,1.446069525,0.346539328,0.239642232,"6","C","N","N","Y","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"original","MTH","SKK",2014,6,172,24.9,373,0,1.4806975,0.012443882,0.008404068,0.781735635,1.157514,0.061444848,0.05308346,"4","C","Y","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"original","UPD","UMR",2014,5,147,19.9,328,0,1.89041625,0.146068719,0.077268019,0.825111797,1.55980475,0.16596868,0.106403497,"4","C","N","N","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"original","DNI","UMR",2014,7,201,24.7,476,2.04584,1.494204,0.014544834,0.009734169,0.801278641,1.19727375,0.050013369,0.04177271,"7","C","Y","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"original","DNI","UMR",2014,7,201,24.7,476,2.33817,1.45389075,0.021976197,0.015115439,0.849194841,1.234636525,0.123561243,0.100079044,"7","C","Y","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"original","DND","UMR",2014,6,171,25.7,347,2.415624,1.33709275,0.003382625,0.002529836,0.796130635,1.0645005,0.041786674,0.039254724,"7","C","Y","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"original","DNI","UMR",2014,7,201,24.7,476,1.971624,1.468462,0.02867453,0.019526913,0.78781184,1.15687175,0.177918828,0.153793044,"7","C","Y","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"original","DNI","UMR",2014,7,201,24.7,476,0,1.4532655,0.035567762,0.024474373,0.795030743,1.15539075,0.049287447,0.042658682,"6","C","Y","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"original","DNI","UMR",2014,6,172,25.4,393,0,2.773439,0.425612976,0.15346037,0.658350247,1.82589425,0.086093068,0.04715118,"6","C","N","N","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"original","UPD","UMR",2014,5,147,19.9,328,0,2.06028575,0.210968303,0.102397594,0.87913048,1.81126,0.27348471,0.150991415,"5","C","N","Y","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"original","MTH","SKK",2014,6,172,24.9,373,0,1.16015,0.02517075,0.021696117,0.872136642,1.011809325,0.103803238,0.102591699,"5","C","Y","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
"original","DNI","UMR",2014,6,172,25.4,393,3.91331,3.827735,0.220948813,0.057723122,0.350416826,1.34130275,0.254415663,0.18967803,"8","C","N","Y","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"original","UPD","UMR",2014,5,147,19.9,328,0,1.8373935,0.214320645,0.116643847,0.681457048,1.25210475,0.150405194,0.120121894,"4","C","N","N","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"original","UPD","UMR",2014,5,147,19.9,328,0,1.81109125,0.202355563,0.111731291,1,1.81109125,0.202355563,0.111731291,"D","D","N","N","Y","Hypophthalmichthys","Silver Carp","ACGC","ACGC","ACGC"
"original","KQA","DSM",2014,5,125,17,503,0,1.86309225,0.088271985,0.047379288,1,1.86309225,0.088271985,0.047379288,"D","D","N","N","N","Ictiobus","Buffalo sp.","Catostomidae","Ictiobus","Buffalo sp."
"original","DNS","UMR",2015,5,151,20.7,461,0,3.62656475,0.396788663,0.109411713,0.394196119,1.42957775,0.107450694,0.07516254,"3","C","N","N","Y","Ctenopharyngodon","Grass Carp","ACGC","ACGC","ACGC"
"original","MTH","IAR",2015,8,222,26,486,1.319809,1.93272325,0.274232346,0.141889091,0.475454336,0.91892165,0.129864276,0.141322469,"7","C","N","Y","Y","Notropis","Emerald Shiner","Cyprinidae","Notropis","Emerald Shiner"
"original","DNS","UMR",2015,6,161,24.9,363,1.46216,1.51721825,0.025248964,0.016641616,0.760908492,1.15446425,0.061172208,0.052987529,"7","C","Y","N","N","Aplodinotus","Freshwater Drum","Sciaenidae","Aplodinotus","Freshwater Drum"
